Epochs: 293, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.879e-04
Epochs: 294, Time: 15.92, Train Loss: 4.513e-05, Test Loss: 4.853e-04
Epochs: 295, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.859e-04
Epochs: 296, Time: 15.92, Train Loss: 4.509e-05, Test Loss: 4.854e-04
Epochs: 297, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.858e-04
Epochs: 298, Time: 15.93, Train Loss: 4.508e-05, Test Loss: 4.854e-04
Epochs: 299, Time: 15.91, Train Loss: 4.510e-05, Test Loss: 4.862e-04
Epochs: 300, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.857e-04
Epochs: 301, Time: 15.92, Train Loss: 4.505e-05, Test Loss: 4.859e-04
Epochs: 302, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.864e-04
Epochs: 303, Time: 15.93, Train Loss: 4.505e-05, Test Loss: 4.858e-04
Epochs: 304, Time: 15.91, Train Loss: 4.510e-05, Test Loss: 4.864e-04
Epochs: 305, Time: 15.89, Train Loss: 4.506e-05, Test Loss: 4.856e-04
Epochs: 306, Time: 15.92, Train Loss: 4.506e-05, Test Loss: 4.863e-04
Epochs: 307, Time: 15.87, Train Loss: 4.504e-05, Test Loss: 4.873e-04
Epochs: 308, Time: 15.94, Train Loss: 4.508e-05, Test Loss: 4.867e-04
Epochs: 309, Time: 15.91, Train Loss: 4.506e-05, Test Loss: 4.867e-04
Epochs: 310, Time: 15.89, Train Loss: 4.508e-05, Test Loss: 4.877e-04
Epochs: 311, Time: 15.91, Train Loss: 4.503e-05, Test Loss: 4.860e-04
Epochs: 312, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.852e-04
Epochs: 313, Time: 15.92, Train Loss: 4.510e-05, Test Loss: 4.858e-04
Epochs: 314, Time: 15.90, Train Loss: 4.508e-05, Test Loss: 4.857e-04
Epochs: 315, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.858e-04
Epochs: 316, Time: 15.93, Train Loss: 4.505e-05, Test Loss: 4.854e-04
Epochs: 317, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.860e-04
Epochs: 318, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.851e-04
Epochs: 319, Time: 15.90, Train Loss: 4.513e-05, Test Loss: 4.858e-04
Epochs: 320, Time: 15.89, Train Loss: 4.506e-05, Test Loss: 4.859e-04
Epochs: 321, Time: 15.91, Train Loss: 4.507e-05, Test Loss: 4.861e-04
Epochs: 322, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.870e-04
Epochs: 323, Time: 15.93, Train Loss: 4.508e-05, Test Loss: 4.863e-04
Epochs: 324, Time: 15.92, Train Loss: 4.509e-05, Test Loss: 4.862e-04
Epochs: 325, Time: 15.88, Train Loss: 4.504e-05, Test Loss: 4.857e-04
Epochs: 326, Time: 15.93, Train Loss: 4.508e-05, Test Loss: 4.877e-04
Epochs: 327, Time: 15.87, Train Loss: 4.513e-05, Test Loss: 4.881e-04
Epochs: 328, Time: 15.94, Train Loss: 4.511e-05, Test Loss: 4.863e-04
Epochs: 329, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.857e-04
Epochs: 330, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.864e-04
Epochs: 331, Time: 15.94, Train Loss: 4.506e-05, Test Loss: 4.874e-04
Epochs: 332, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.881e-04
Epochs: 333, Time: 15.90, Train Loss: 4.507e-05, Test Loss: 4.869e-04
Epochs: 334, Time: 15.90, Train Loss: 4.506e-05, Test Loss: 4.863e-04
Epochs: 335, Time: 15.88, Train Loss: 4.508e-05, Test Loss: 4.858e-04
Epochs: 336, Time: 15.92, Train Loss: 4.505e-05, Test Loss: 4.864e-04
Epochs: 337, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.855e-04
Epochs: 338, Time: 15.93, Train Loss: 4.506e-05, Test Loss: 4.854e-04
Epochs: 339, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.852e-04
Epochs: 340, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.856e-04
Epochs: 341, Time: 15.91, Train Loss: 4.507e-05, Test Loss: 4.855e-04
Epochs: 342, Time: 15.89, Train Loss: 4.507e-05, Test Loss: 4.851e-04
Epochs: 343, Time: 15.93, Train Loss: 4.503e-05, Test Loss: 4.855e-04
Epochs: 344, Time: 15.92, Train Loss: 4.505e-05, Test Loss: 4.867e-04
Epochs: 345, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.860e-04
Epochs: 346, Time: 15.92, Train Loss: 4.507e-05, Test Loss: 4.873e-04
Epochs: 347, Time: 15.87, Train Loss: 4.509e-05, Test Loss: 4.873e-04
Epochs: 348, Time: 15.91, Train Loss: 4.509e-05, Test Loss: 4.856e-04
Epochs: 349, Time: 15.91, Train Loss: 4.509e-05, Test Loss: 4.852e-04
Epochs: 350, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.858e-04
Epochs: 351, Time: 15.92, Train Loss: 4.506e-05, Test Loss: 4.857e-04
Epochs: 352, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.869e-04
Epochs: 353, Time: 15.93, Train Loss: 4.503e-05, Test Loss: 4.861e-04
Epochs: 354, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.859e-04
Epochs: 355, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.857e-04
Epochs: 356, Time: 15.92, Train Loss: 4.500e-05, Test Loss: 4.857e-04
Epochs: 357, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.859e-04
Epochs: 358, Time: 15.93, Train Loss: 4.505e-05, Test Loss: 4.855e-04
Epochs: 359, Time: 15.90, Train Loss: 4.504e-05, Test Loss: 4.856e-04
Epochs: 360, Time: 15.89, Train Loss: 4.504e-05, Test Loss: 4.864e-04
Epochs: 361, Time: 15.93, Train Loss: 4.503e-05, Test Loss: 4.860e-04
Epochs: 362, Time: 15.88, Train Loss: 4.504e-05, Test Loss: 4.855e-04
Epochs: 363, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.854e-04
Epochs: 364, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.856e-04
Epochs: 365, Time: 15.88, Train Loss: 4.504e-05, Test Loss: 4.858e-04
Epochs: 366, Time: 15.92, Train Loss: 4.506e-05, Test Loss: 4.858e-04
Epochs: 367, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.861e-04
Epochs: 368, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.860e-04
Epochs: 369, Time: 15.90, Train Loss: 4.503e-05, Test Loss: 4.856e-04
Epochs: 370, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.864e-04
Epochs: 371, Time: 15.91, Train Loss: 4.501e-05, Test Loss: 4.866e-04
Epochs: 372, Time: 15.88, Train Loss: 4.508e-05, Test Loss: 4.861e-04
Epochs: 373, Time: 15.93, Train Loss: 4.503e-05, Test Loss: 4.858e-04
Epochs: 374, Time: 15.93, Train Loss: 4.506e-05, Test Loss: 4.863e-04
Epochs: 375, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.856e-04
Epochs: 376, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.855e-04
Epochs: 377, Time: 15.87, Train Loss: 4.507e-05, Test Loss: 4.852e-04
Epochs: 378, Time: 15.94, Train Loss: 4.507e-05, Test Loss: 4.861e-04
Epochs: 379, Time: 15.90, Train Loss: 4.513e-05, Test Loss: 4.877e-04
Epochs: 380, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.877e-04
Epochs: 381, Time: 15.91, Train Loss: 4.506e-05, Test Loss: 4.861e-04
Epochs: 382, Time: 15.87, Train Loss: 4.505e-05, Test Loss: 4.864e-04
Epochs: 383, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.859e-04
Epochs: 384, Time: 15.91, Train Loss: 4.500e-05, Test Loss: 4.858e-04
Epochs: 385, Time: 15.88, Train Loss: 4.504e-05, Test Loss: 4.860e-04
Epochs: 386, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.855e-04
Epochs: 387, Time: 15.88, Train Loss: 4.508e-05, Test Loss: 4.861e-04
Epochs: 388, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.862e-04
Epochs: 389, Time: 15.92, Train Loss: 4.501e-05, Test Loss: 4.860e-04
Epochs: 390, Time: 15.89, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 391, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.857e-04
Epochs: 392, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.867e-04
Epochs: 393, Time: 15.94, Train Loss: 4.506e-05, Test Loss: 4.864e-04
Epochs: 394, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.854e-04
Epochs: 395, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.860e-04
Epochs: 396, Time: 15.92, Train Loss: 4.505e-05, Test Loss: 4.860e-04
Epochs: 397, Time: 15.87, Train Loss: 4.507e-05, Test Loss: 4.860e-04
Epochs: 398, Time: 15.94, Train Loss: 4.502e-05, Test Loss: 4.866e-04
Epochs: 399, Time: 15.90, Train Loss: 4.504e-05, Test Loss: 4.867e-04
Epochs: 400, Time: 15.90, Train Loss: 4.505e-05, Test Loss: 4.853e-04
Epochs: 401, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.860e-04
Epochs: 402, Time: 15.89, Train Loss: 4.502e-05, Test Loss: 4.855e-04
Epochs: 403, Time: 15.94, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 404, Time: 15.92, Train Loss: 4.500e-05, Test Loss: 4.861e-04
Epochs: 405, Time: 15.89, Train Loss: 4.503e-05, Test Loss: 4.856e-04
Epochs: 406, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.856e-04
Epochs: 407, Time: 15.88, Train Loss: 4.500e-05, Test Loss: 4.858e-04
Epochs: 408, Time: 15.94, Train Loss: 4.503e-05, Test Loss: 4.863e-04
Epochs: 409, Time: 15.91, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 410, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.862e-04
Epochs: 411, Time: 15.91, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 412, Time: 15.89, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 413, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.859e-04
Epochs: 414, Time: 15.92, Train Loss: 4.507e-05, Test Loss: 4.857e-04
Epochs: 415, Time: 15.89, Train Loss: 4.502e-05, Test Loss: 4.861e-04
Epochs: 416, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.859e-04
Epochs: 417, Time: 15.88, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 418, Time: 15.94, Train Loss: 4.504e-05, Test Loss: 4.863e-04
Epochs: 419, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.858e-04
Epochs: 420, Time: 15.89, Train Loss: 4.503e-05, Test Loss: 4.860e-04
Epochs: 421, Time: 15.94, Train Loss: 4.505e-05, Test Loss: 4.857e-04
Epochs: 422, Time: 15.88, Train Loss: 4.500e-05, Test Loss: 4.860e-04
Epochs: 423, Time: 15.93, Train Loss: 4.506e-05, Test Loss: 4.861e-04
Epochs: 424, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.854e-04
Epochs: 425, Time: 15.88, Train Loss: 4.504e-05, Test Loss: 4.859e-04
Epochs: 426, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.857e-04
Epochs: 427, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.856e-04
Epochs: 428, Time: 15.94, Train Loss: 4.501e-05, Test Loss: 4.861e-04
Epochs: 429, Time: 15.91, Train Loss: 4.504e-05, Test Loss: 4.857e-04
Epochs: 430, Time: 15.90, Train Loss: 4.502e-05, Test Loss: 4.861e-04
Epochs: 431, Time: 15.93, Train Loss: 4.503e-05, Test Loss: 4.854e-04
Epochs: 432, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.858e-04
Epochs: 433, Time: 15.94, Train Loss: 4.504e-05, Test Loss: 4.863e-04
Epochs: 434, Time: 15.91, Train Loss: 4.503e-05, Test Loss: 4.860e-04
Epochs: 435, Time: 15.89, Train Loss: 4.503e-05, Test Loss: 4.857e-04
Epochs: 436, Time: 15.93, Train Loss: 4.502e-05, Test Loss: 4.860e-04
Epochs: 437, Time: 15.87, Train Loss: 4.504e-05, Test Loss: 4.861e-04
Epochs: 438, Time: 15.92, Train Loss: 4.498e-05, Test Loss: 4.857e-04
Epochs: 439, Time: 15.91, Train Loss: 4.504e-05, Test Loss: 4.859e-04
Epochs: 440, Time: 15.89, Train Loss: 4.503e-05, Test Loss: 4.856e-04
Epochs: 441, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.860e-04
Epochs: 442, Time: 15.88, Train Loss: 4.505e-05, Test Loss: 4.856e-04
Epochs: 443, Time: 15.92, Train Loss: 4.501e-05, Test Loss: 4.861e-04
Epochs: 444, Time: 15.91, Train Loss: 4.499e-05, Test Loss: 4.863e-04
Epochs: 445, Time: 15.88, Train Loss: 4.508e-05, Test Loss: 4.855e-04
Epochs: 446, Time: 15.92, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 447, Time: 15.87, Train Loss: 4.503e-05, Test Loss: 4.858e-04
Epochs: 448, Time: 15.92, Train Loss: 4.500e-05, Test Loss: 4.857e-04
Epochs: 449, Time: 15.90, Train Loss: 4.506e-05, Test Loss: 4.859e-04
Epochs: 450, Time: 15.90, Train Loss: 4.498e-05, Test Loss: 4.857e-04
Epochs: 451, Time: 15.93, Train Loss: 4.501e-05, Test Loss: 4.860e-04
Epochs: 452, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.857e-04
Epochs: 453, Time: 15.93, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 454, Time: 15.92, Train Loss: 4.500e-05, Test Loss: 4.858e-04
Epochs: 455, Time: 15.89, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 456, Time: 15.91, Train Loss: 4.505e-05, Test Loss: 4.859e-04
Epochs: 457, Time: 15.87, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 458, Time: 15.93, Train Loss: 4.502e-05, Test Loss: 4.860e-04
Epochs: 459, Time: 15.90, Train Loss: 4.502e-05, Test Loss: 4.859e-04
Epochs: 460, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.857e-04
Epochs: 461, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.858e-04
Epochs: 462, Time: 15.88, Train Loss: 4.503e-05, Test Loss: 4.859e-04
Epochs: 463, Time: 15.94, Train Loss: 4.503e-05, Test Loss: 4.858e-04
Epochs: 464, Time: 15.91, Train Loss: 4.503e-05, Test Loss: 4.856e-04
Epochs: 465, Time: 15.88, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 466, Time: 15.93, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 467, Time: 15.87, Train Loss: 4.501e-05, Test Loss: 4.858e-04
Epochs: 468, Time: 15.93, Train Loss: 4.501e-05, Test Loss: 4.860e-04
Epochs: 469, Time: 15.90, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 470, Time: 15.89, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 471, Time: 15.93, Train Loss: 4.500e-05, Test Loss: 4.858e-04
Epochs: 472, Time: 15.87, Train Loss: 4.502e-05, Test Loss: 4.859e-04
Epochs: 473, Time: 15.93, Train Loss: 4.506e-05, Test Loss: 4.860e-04
Epochs: 474, Time: 15.90, Train Loss: 4.503e-05, Test Loss: 4.857e-04
Epochs: 475, Time: 15.89, Train Loss: 4.505e-05, Test Loss: 4.859e-04
Epochs: 476, Time: 15.92, Train Loss: 4.504e-05, Test Loss: 4.857e-04
Epochs: 477, Time: 15.87, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 478, Time: 15.94, Train Loss: 4.502e-05, Test Loss: 4.861e-04
Epochs: 479, Time: 15.91, Train Loss: 4.500e-05, Test Loss: 4.856e-04
Epochs: 480, Time: 15.90, Train Loss: 4.501e-05, Test Loss: 4.857e-04
Epochs: 481, Time: 15.93, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 482, Time: 15.89, Train Loss: 4.501e-05, Test Loss: 4.861e-04
Epochs: 483, Time: 15.91, Train Loss: 4.502e-05, Test Loss: 4.857e-04
Epochs: 484, Time: 15.90, Train Loss: 4.504e-05, Test Loss: 4.858e-04
Epochs: 485, Time: 15.89, Train Loss: 4.500e-05, Test Loss: 4.857e-04
Epochs: 486, Time: 15.92, Train Loss: 4.502e-05, Test Loss: 4.860e-04
Epochs: 487, Time: 15.88, Train Loss: 4.503e-05, Test Loss: 4.857e-04
Epochs: 488, Time: 15.93, Train Loss: 4.501e-05, Test Loss: 4.858e-04
Epochs: 489, Time: 15.91, Train Loss: 4.502e-05, Test Loss: 4.858e-04
Epochs: 490, Time: 15.89, Train Loss: 4.507e-05, Test Loss: 4.858e-04
Epochs: 491, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.859e-04
Epochs: 492, Time: 15.88, Train Loss: 4.502e-05, Test Loss: 4.859e-04
Epochs: 493, Time: 15.92, Train Loss: 4.503e-05, Test Loss: 4.857e-04
Epochs: 494, Time: 15.91, Train Loss: 4.501e-05, Test Loss: 4.856e-04
Epochs: 495, Time: 15.89, Train Loss: 4.500e-05, Test Loss: 4.857e-04
Epochs: 496, Time: 15.93, Train Loss: 4.504e-05, Test Loss: 4.858e-04
Epochs: 497, Time: 15.88, Train Loss: 4.506e-05, Test Loss: 4.858e-04
Epochs: 498, Time: 15.95, Train Loss: 4.502e-05, Test Loss: 4.859e-04
Epochs: 499, Time: 15.91, Train Loss: 4.503e-05, Test Loss: 4.859e-04
